"","Player","ORPM","DRPM","RPM","Possessions","year"
"8827","Trevor Ariza","-2.4","1.0","-1.4","9709.0",2011
"8828","Jamaal Magloire","-1.7","0.4","-1.4","583.0",2011
"8829","Brian Cardinal","-0.7","-0.7","-1.4","2321.0",2011
"8830","Michael Redd","0.2","-1.6","-1.4","513.0",2011
"8831","Arron Afflalo","-0.2","-1.2","-1.4","9167.0",2011
"8832","Gerald Henderson","-0.9","-0.5","-1.4","6172.0",2011
"8833","Danny Green","-0.6","-0.8","-1.4","348.0",2011
"8834","Shawne Williams","-0.6","-0.8","-1.4","5211.0",2011
"8835","Gilbert Arenas","-0.3","-1.2","-1.4","6959.0",2011
"8836","Craig Smith","-0.6","-0.9","-1.5","2254.0",2011
"8837","Donte Greene","-1.0","-0.4","-1.5","4515.0",2011
"8838","Derrick Favors","-2.1","0.7","-1.5","5721.0",2011
"8839","John Wall","-0.6","-0.8","-1.5","10281.0",2011
"8840","Reggie Williams","0.9","-2.3","-1.5","6388.0",2011
"8841","Anthony Morrow","-0.0","-1.5","-1.5","6933.0",2011
"8842","Bobby Simmons","-1.2","-0.3","-1.5","58.0",2011
"8843","James Johnson","-1.7","0.2","-1.5","3191.0",2011
"8844","Jordan Farmar","0.4","-1.9","-1.5","6790.0",2011
"8845","Jamario Moon","-2.1","0.6","-1.5","4095.0",2011
"8846","Jarron Collins","-1.7","0.1","-1.5","703.0",2011
"8847","Caron Butler","-1.2","-0.4","-1.5","3304.0",2011
"8848","Didier Ilunga-Mbenga","-3.7","2.2","-1.5","1212.0",2011
"8849","Theo Ratliff","-1.8","0.3","-1.5","282.0",2011
"8850","Mario Chalmers","-1.4","-0.1","-1.5","5979.0",2011
"8851","Austin Daye","-1.1","-0.4","-1.6","5453.0",2011
"8852","Derek Fisher","-1.5","-0.0","-1.6","8783.0",2011
"8853","Jeremy Lin","-0.6","-1.0","-1.6","1096.0",2011
"8854","Michael Beasley","-1.0","-0.5","-1.6","9552.0",2011
"8855","DeSagana Diop","-1.3","-0.3","-1.6","698.0",2011
"8856","Willie Warren","-0.7","-0.9","-1.6","511.0",2011
"8857","Dan Gadzuric","-3.2","1.6","-1.6","1768.0",2011
"8858","D.J. Augustin","1.7","-3.3","-1.6","10365.0",2011
"8859","Courtney Lee","0.2","-1.8","-1.6","6709.0",2011
"8860","Charlie Bell","-1.1","-0.6","-1.6","649.0",2011
"8861","Carlos Delfino","-1.1","-0.5","-1.7","5950.0",2011
"8862","Mike Harris","-0.6","-1.0","-1.7","60.0",2011
"8863","A.J. Price","0.5","-2.2","-1.7","3075.0",2011
"8864","D.J. White","-0.6","-1.1","-1.7","2517.0",2011
"8865","Ryan Gomes","-1.3","-0.4","-1.7","8109.0",2011
"8866","Larry Owens","-1.1","-0.6","-1.7","566.0",2011
"8867","Jeff Teague","-0.8","-0.9","-1.7","3690.0",2011
"8868","Kyrylo Fesenko","-2.9","1.1","-1.7","1730.0",2011
"8869","Andris Biedrins","-3.3","1.5","-1.8","5549.0",2011
"8870","Keith Bogans","-1.7","-0.0","-1.8","5473.0",2011
"8871","Joel Przybilla","-4.6","2.8","-1.8","1891.0",2011
"8872","Wesley Johnson","-0.9","-0.9","-1.8","8383.0",2011
"8873","Kurt Thomas","-3.9","2.1","-1.8","4416.0",2011
"8874","Daequan Cook","-0.2","-1.6","-1.8","2307.0",2011
"8875","Joel Anthony","-3.9","2.1","-1.8","5457.0",2011
"8876","Shawn Marion","-2.0","0.2","-1.8","8557.0",2011
"8877","Carl Landry","0.0","-1.8","-1.8","7651.0",2011
"8878","Joe Smith","-1.4","-0.5","-1.8","281.0",2011
"8879","Leon Powe","-0.3","-1.6","-1.8","1229.0",2011
"8880","Hakim Warrick","-0.1","-1.7","-1.9","5583.0",2011
"8881","Sundiata Gaines","-0.1","-1.7","-1.9","1137.0",2011
"8882","Ed Davis","-1.4","-0.4","-1.9","6170.0",2011
"8883","Charlie Villanueva","-0.4","-1.5","-1.9","6251.0",2011
"8884","DeMarre Carroll","-1.1","-0.8","-1.9","201.0",2011
"8885","Patrick Patterson","-0.7","-1.2","-1.9","3330.0",2011
"8886","Tyler Hansbrough","-0.8","-1.1","-1.9","6055.0",2011
"8887","Andrea Bargnani","0.6","-2.6","-1.9","9181.0",2011
"8888","Shelden Williams","-2.8","0.9","-1.9","3636.0",2011
"8889","Leandro Barbosa","1.0","-2.9","-2.0","5438.0",2011
"8890","Lester Hudson","-1.0","-1.0","-2.0","286.0",2011
"8891","Jeff Adrien","-0.6","-1.3","-2.0","756.0",2011
"8892","Chris Quinn","-0.2","-1.8","-2.0","1091.0",2011
"8893","Ben Uzoh","0.1","-2.1","-2.0","1618.0",2011
"8894","Marreese Speights","-1.3","-0.7","-2.0","2841.0",2011
"8895","Pops Mensah-Bonsu","-0.9","-1.1","-2.0","133.0",2011
"8896","Ryan Hollins","-1.9","-0.2","-2.0","4529.0",2011
"8897","Glen Davis","-2.5","0.5","-2.0","8514.0",2011
"8898","Jason Collins","-4.0","1.9","-2.1","2183.0",2011
"8899","Brandan Wright","-1.6","-0.5","-2.1","1474.0",2011
"8900","Antonio Daniels","-0.8","-1.2","-2.1","128.0",2011
"8901","Ben Gordon","0.6","-2.7","-2.1","8006.0",2011
"8902","Corey Maggette","-0.4","-1.7","-2.1","5319.0",2011
"8903","Jason Maxiell","-1.8","-0.3","-2.1","3472.0",2011
"8904","Drew Gooden","-1.4","-0.7","-2.1","3194.0",2011
"8905","Armon Johnson","-1.6","-0.5","-2.1","1084.0",2011
"8906","Jarrett Jack","-0.0","-2.1","-2.1","6376.0",2011
"8907","Nenad Krstic","-1.9","-0.3","-2.1","6076.0",2011
"8908","Lance Stephenson","-1.1","-1.0","-2.1","462.0",2011
"8909","Mustafa Shakur","-1.1","-1.1","-2.2","616.0",2011
"8910","Jason Smith","-2.6","0.4","-2.2","4103.0",2011
"8911","Morris Peterson","-1.0","-1.2","-2.2","92.0",2011
"8912","Pape Sy","-0.9","-1.2","-2.2","84.0",2011
"8913","Dexter Pittman","-0.8","-1.4","-2.2","43.0",2011
"8914","Robin Lopez","-1.7","-0.5","-2.2","3954.0",2011
"8915","Marquis Daniels","-1.9","-0.3","-2.2","3506.0",2011
"8916","Marcus Banks","-1.0","-1.2","-2.2","88.0",2011
"8917","Darren Collison","0.2","-2.4","-2.2","9432.0",2011
"8918","Orien Greene","-0.8","-1.4","-2.2","19.0",2011
"8919","Brian Skinner","-1.5","-0.7","-2.2","26.0",2011
"8920","Darrell Arthur","-3.4","1.1","-2.3","6184.0",2011
"8921","T.J. Ford","-1.7","-0.6","-2.3","3000.0",2011
"8922","Hilton Armstrong","-4.3","2.0","-2.3","1906.0",2011
"8923","Jerry Stackhouse","-0.7","-1.6","-2.3","190.0",2011
"8924","Derrick Brown","-1.1","-1.3","-2.3","2184.0",2011
"8925","Josh Howard","-1.3","-1.0","-2.3","1643.0",2011
"8926","Ronald Dupree","-1.0","-1.3","-2.3","51.0",2011
"8927","Udonis Haslem","-2.4","0.1","-2.3","1339.0",2011
"8928","Garrett Temple","-0.9","-1.5","-2.3","830.0",2011
"8929","Troy Murphy","-3.2","0.9","-2.3","1749.0",2011
"8930","Mike Bibby","-0.5","-1.9","-2.4","8486.0",2011
"8931","James Posey","-2.9","0.5","-2.4","3272.0",2011
"8932","Hassan Whiteside","-1.0","-1.4","-2.4","6.0",2011
"8933","John Lucas","-1.0","-1.4","-2.4","38.0",2011
"8934","Maurice Ager","-1.0","-1.4","-2.4","112.0",2011
"8935","Zydrunas Ilgauskas","-2.6","0.2","-2.4","4335.0",2011
"8936","Garret Siler","-0.8","-1.6","-2.4","420.0",2011
"8937","Gani Lawal","-1.0","-1.4","-2.4","7.0",2011
"8938","Cole Aldrich","-1.2","-1.3","-2.4","552.0",2011
"8939","Antoine Wright","-1.2","-1.3","-2.4","114.0",2011
"8940","Kosta Koufos","-1.8","-0.6","-2.5","1798.0",2011
"8941","DeMar DeRozan","-0.9","-1.6","-2.5","11049.0",2011
"8942","David Andersen","-1.2","-1.3","-2.5","1401.0",2011
"8943","Mickael Pietrus","-2.7","0.2","-2.5","4238.0",2011
"8944","Yi Jianlian","-2.3","-0.2","-2.5","4307.0",2011
"8945","Von Wafer","-2.3","-0.2","-2.5","2109.0",2011
"8946","Patrick EwingPatrick Ewing","-1.0","-1.5","-2.5","69.0",2011
"8947","Trey Johnson","-1.2","-1.3","-2.5","353.0",2011
"8948","Jeff Green","-1.2","-1.3","-2.5","9303.0",2011
"8949","Steve Blake","-1.1","-1.4","-2.5","5937.0",2011
"8950","Andy Rautins","-1.1","-1.4","-2.5","95.0",2011
"8951","Luke Babbitt","-1.4","-1.1","-2.5","540.0",2011
"8952","Mike Miller","-1.2","-1.4","-2.5","3163.0",2011
"8953","Goran Dragic","-0.5","-2.0","-2.6","4793.0",2011
"8954","Marco Belinelli","-0.1","-2.4","-2.6","7275.0",2011
"8955","Sherron Collins","-0.9","-1.6","-2.6","240.0",2011
"8956","Dominique Jones","-1.4","-1.1","-2.6","502.0",2011
"8957","Craig Brackins","-1.0","-1.6","-2.6","117.0",2011
"8958","Damien Wilkins","-1.8","-0.8","-2.6","2545.0",2011
"8959","Dante Cunningham","-2.2","-0.4","-2.6","6029.0",2011
"8960","Fabricio Oberto","-1.9","-0.7","-2.6","187.0",2011
"8961","Chris JohnsonChris Johnson","-1.6","-1.1","-2.6","541.0",2011
"8962","Jerryd Bayless","0.3","-2.9","-2.6","5696.0",2011
"8963","Darius Songaila","-1.5","-1.1","-2.6","276.0",2011
"8964","Yao Ming","-1.3","-1.3","-2.6","375.0",2011
"8965","Solomon Alabi","-1.2","-1.5","-2.6","223.0",2011
"8966","Quentin Richardson","-2.1","-0.5","-2.6","3621.0",2011
"8967","Damion James","-2.8","0.1","-2.7","1551.0",2011
"8968","Marcus Cousin","-1.1","-1.6","-2.7","79.0",2011
"8969","Nick Young","-0.6","-2.1","-2.7","8003.0",2011
"8970","DaJuan Summers","-1.5","-1.2","-2.7","754.0",2011
"8971","Terrence Williams","-1.7","-1.0","-2.7","1109.0",2011
"8972","Al Thornton","-1.4","-1.3","-2.7","5354.0",2011
"8973","Byron Mullens","-1.2","-1.5","-2.7","340.0",2011
"8974","Zabian Dowdell","-1.4","-1.3","-2.7","1144.0",2011
"8975","Eddie House","-1.2","-1.5","-2.7","3681.0",2011
"8976","Luther Head","-0.3","-2.5","-2.8","2249.0",2011
"8977","Mo Williams","-0.0","-2.7","-2.8","7004.0",2011
"8978","J.J. Hickson","-2.3","-0.5","-2.8","8793.0",2011
"8979","J.J. Redick","0.1","-2.8","-2.8","5874.0",2011
"8980","Eduardo Najera","-3.0","0.2","-2.8","1379.0",2011
"8981","Samardo Samuels","-1.6","-1.2","-2.8","2726.0",2011
"8982","Chris Douglas-Roberts","-1.8","-1.0","-2.8","3334.0",2011
"8983","Hamady N'Diaye","-1.2","-1.6","-2.8","300.0",2011
"8984","Jason Kapono","-0.8","-2.1","-2.8","444.0",2011
"8985","Royal Ivey","-1.4","-1.4","-2.8","606.0",2011
"8986","Alonzo Gee","-1.9","-1.0","-2.9","4303.0",2011
"8987","Richard Hamilton","0.3","-3.1","-2.9","5591.0",2011
"8988","Earl Boykins","-0.3","-2.6","-2.9","3230.0",2011
"8989","Jose Barea","0.4","-3.3","-2.9","6279.0",2011
"8990","Avery Bradley","-1.6","-1.3","-2.9","639.0",2011
"8991","Josh Childress","-0.8","-2.1","-2.9","3464.0",2011
"8992","Sean Marks","-1.9","-1.0","-2.9","803.0",2011
"8993","Manny Harris","-1.5","-1.5","-2.9","3598.0",2011
"8994","Sam Young","-2.0","-0.9","-2.9","6024.0",2011
"8995","Eric Bledsoe","-2.1","-0.8","-2.9","7058.0",2011
"8996","Semih Erden","-2.5","-0.5","-3.0","2230.0",2011
"8997","Brian Cook","-1.9","-1.1","-3.0","1708.0",2011
"8998","Will Bynum","0.4","-3.4","-3.0","4233.0",2011
"8999","Hasheem Thabeet","-3.2","0.2","-3.0","1431.0",2011
"9000","Francisco Elson","-3.2","0.2","-3.0","2287.0",2011
"9001","Dahntay Jones","-2.3","-0.7","-3.0","2274.0",2011
"9002","Travis Outlaw","-2.0","-1.0","-3.0","8810.0",2011
"9003","Steve Novak","-0.4","-2.6","-3.0","824.0",2011
"9004","Anthony Carter","-2.8","-0.2","-3.1","1845.0",2011
"9005","Devin Ebanks","-1.6","-1.5","-3.1","486.0",2011
"9006","Al-Farouq Aminu","-2.8","-0.3","-3.1","5595.0",2011
"9007","Martell Webster","-0.7","-2.4","-3.1","4362.0",2011
"9008","Randy Foye","-0.4","-2.8","-3.1","6018.0",2011
"9009","Evan Turner","-2.5","-0.6","-3.1","6896.0",2011
"9010","Derrick Caracter","-1.1","-2.0","-3.1","857.0",2011
"9011","Sebastian Telfair","-0.5","-2.6","-3.2","2888.0",2011
"9012","Luke Harangody","-2.0","-1.2","-3.2","2469.0",2011
"9013","Kirk Hinrich","-2.1","-1.1","-3.2","8181.0",2011
"9014","Rodney Carney","-2.0","-1.1","-3.2","1350.0",2011
"9015","Solomon Jones","-3.6","0.4","-3.2","2093.0",2011
"9016","James Anderson","-1.4","-1.8","-3.2","1097.0",2011
"9017","Aaron Brooks","1.8","-5.1","-3.2","5040.0",2011
"9018","Nate Robinson","-0.4","-2.8","-3.3","3828.0",2011
"9019","Luke Walton","-2.5","-0.8","-3.3","1825.0",2011
"9020","Timofey Mozgov","-2.7","-0.6","-3.3","2095.0",2011
"9021","Dominic McGuire","-3.4","0.1","-3.3","2833.0",2011
"9022","Gary Neal","-0.0","-3.4","-3.4","6465.0",2011
"9023","Sasha Vujacic","-0.6","-2.8","-3.4","6241.0",2011
"9024","Melvin Ely","-2.0","-1.4","-3.4","1442.0",2011
"9025","Ronnie Price","-3.2","-0.2","-3.4","2656.0",2011
"9026","Linas Kleiza","-1.9","-1.6","-3.4","4031.0",2011
"9027","Johan Petro","-4.6","1.1","-3.4","3323.0",2011
"9028","Eugene Jeter","-1.3","-2.1","-3.4","3511.0",2011
"9029","Etan Thomas","-2.2","-1.2","-3.4","324.0",2011
"9030","Jordan Hill","-2.1","-1.4","-3.5","4357.0",2011
"9031","Chris Duhon","-1.6","-1.9","-3.5","2903.0",2011
"9032","Brandon Rush","-2.3","-1.2","-3.5","6890.0",2011
"9033","Tony Battie","-4.3","0.8","-3.6","1422.0",2011
"9034","Delonte West","-2.4","-1.2","-3.6","1633.0",2011
"9035","Matt Carroll","-1.7","-1.9","-3.6","2211.0",2011
"9036","Lazar Hayward","-1.3","-2.4","-3.7","1731.0",2011
"9037","Larry Sanders","-4.1","0.4","-3.7","3303.0",2011
"9038","Brian Scalabrine","-1.9","-1.8","-3.7","353.0",2011
"9039","Shannon Brown","-1.9","-1.9","-3.7","5957.0",2011
"9040","Ike Diogu","-1.6","-2.2","-3.8","1791.0",2011
"9041","Earl Barron","-2.3","-1.6","-3.9","1162.0",2011
"9042","Christian Eyenga","-2.6","-1.3","-3.9","3711.0",2011
"9043","Acie Law","-1.4","-2.5","-3.9","2833.0",2011
"9044","Willie Green","-2.7","-1.3","-4.0","6206.0",2011
"9045","Gary Forbes","-1.2","-2.7","-4.0","3239.0",2011
"9046","DeShawn Stevenson","-2.4","-1.5","-4.0","4400.0",2011
"9047","Darnell Jackson","-2.1","-1.9","-4.0","1992.0",2011
"9048","Roger Mason","-2.1","-1.9","-4.0","1251.0",2011
"9049","Quincy Pondexter","-2.5","-1.5","-4.0","2632.0",2011
"9050","Quinton Ross","-4.4","0.2","-4.1","1339.0",2011
"9051","Rasual Butler","-3.3","-0.9","-4.1","2969.0",2011
"9052","Nikola Pekovic","-3.1","-1.1","-4.2","3549.0",2011
"9053","Gordon Hayward","-1.5","-2.7","-4.2","4646.0",2011
"9054","Andres Nocioni","-2.4","-1.8","-4.2","3622.0",2011
"9055","Greivis Vasquez","-1.6","-2.7","-4.2","3234.0",2011
"9056","Carlos Arroyo","-2.9","-1.4","-4.3","4470.0",2011
"9057","Rodrigue Beaubois","-1.9","-2.4","-4.3","1977.0",2011
"9058","Patrick Mills","-0.9","-3.4","-4.3","2939.0",2011
"9059","Ishmael Smith","-2.2","-2.2","-4.4","1743.0",2011
"9060","Jordan Crawford","-1.2","-3.5","-4.6","4022.0",2011
"9061","Raja Bell","-2.8","-1.9","-4.7","8057.0",2011
"9062","Wayne Ellington","-2.2","-2.5","-4.7","4744.0",2011
"9063","Joey Graham","-3.5","-1.3","-4.8","2250.0",2011
"9064","Maurice Evans","-2.8","-2.0","-4.8","6002.0",2011
"9065","Earl Clark","-3.6","-1.2","-4.8","1803.0",2011
"9066","Kevin Seraphin","-3.3","-1.6","-4.9","2509.0",2011
"9067","Malik Allen","-2.9","-2.0","-4.9","672.0",2011
"9068","Juwan Howard","-3.4","-1.6","-5.0","2211.0",2011
"9069","Jonny Flynn","-1.8","-3.2","-5.0","3940.0",2011
"9070","Jermaine Taylor","-1.0","-4.1","-5.1","1964.0",2011
"9071","Xavier Henry","-2.8","-2.5","-5.3","1987.0",2011
"9072","Sonny Weems","-2.1","-3.3","-5.4","5588.0",2011
"9073","Jawad Williams","-2.7","-2.9","-5.6","1505.0",2011
"9074","Stephen Graham","-4.0","-2.1","-6.1","3585.0",2011
"9075","Sasha Pavlovic","-4.4","-2.1","-6.4","1359.0",2011
"9076","Josh Powell","-4.1","-2.8","-6.9","2492.0",2011
"9077","LeBron James","7.4","2.2","9.5","8949.0",2012
"9078","Dwight Howard","1.4","7.4","8.8","7672.0",2012
"9079","Chris Paul","7.2","0.6","7.8","8082.0",2012
"9080","Tim Duncan","1.3","5.6","6.9","6264.0",2012
"9081","Kevin Love","4.7","1.5","6.2","8390.0",2012
"9082","Josh Smith","1.3","4.9","6.2","8752.0",2012
"9083","Dwyane Wade","5.4","0.7","6.1","6260.0",2012
"9084","Kevin Garnett","1.3","4.6","5.9","6958.0",2012
"9085","Dirk Nowitzki","4.0","1.8","5.9","7882.0",2012
"9086","Blake Griffin","3.7","1.9","5.6","8861.0",2012
"9087","Paul Millsap","2.2","3.2","5.4","7967.0",2012
"9088","Kevin Durant","4.3","1.1","5.4","10010.0",2012
"9089","Manu Ginobili","6.7","-1.4","5.3","3142.0",2012
"9090","Andre Iguodala","1.1","4.2","5.3","8228.0",2012
"9091","Marc Gasol","0.5","4.6","5.1","8979.0",2012
"9092","Chris Andersen","0.0","4.9","4.9","1931.0",2012
"9093","Tyson Chandler","-0.1","4.8","4.6","7997.0",2012
"9094","James Harden","5.5","-1.1","4.4","7507.0",2012
"9095","Ryan Anderson","4.3","0.1","4.4","7334.0",2012
"9096","Derrick Rose","5.5","-1.1","4.3","5203.0",2012
"9097","Joakim Noah","1.8","2.5","4.3","7328.0",2012
"9098","Steve Nash","5.6","-1.4","4.2","7696.0",2012
"9099","Pau Gasol","1.7","2.4","4.1","9233.0",2012
"9100","Andrew Bynum","1.1","2.8","3.9","7968.0",2012
"9101","Danny Granger","2.6","1.2","3.8","7877.0",2012
"9102","Nene Hilario","0.1","3.5","3.6","4320.0",2012
"9103","Taj Gibson","-0.1","3.7","3.6","4723.0",2012
"9104","Rajon Rondo","2.8","0.7","3.6","7460.0",2012
"9105","Tony Parker","3.6","-0.1","3.5","7405.0",2012
"9106","Stephen Curry","3.6","-0.1","3.5","2878.0",2012
"9107","Russell Westbrook","4.3","-0.9","3.4","9178.0",2012
"9108","Danilo Gallinari","1.8","1.4","3.2","5310.0",2012
"9109","Serge Ibaka","-0.6","3.8","3.2","6989.0",2012
"9110","LaMarcus Aldridge","2.0","1.2","3.2","7546.0",2012
"9111","Roy Hibbert","0.4","2.8","3.2","7350.0",2012
"9112","Kyle Lowry","2.2","0.9","3.1","5887.0",2012
"9113","Amir Johnson","-0.3","3.2","3.0","5714.0",2012
"9114","Jason Kidd","0.6","2.3","2.9","5328.0",2012
"9115","Marcus Camby","-1.5","4.4","2.9","5091.0",2012
"9116","Anderson Varejao","0.4","2.5","2.9","3029.0",2012
"9117","Omer Asik","-1.9","4.7","2.8","3531.0",2012
"9118","Andrew Bogut","-1.9","4.6","2.7","1389.0",2012
"9119","Mike Conley","2.7","-0.0","2.7","8194.0",2012
"9120","Luol Deng","0.2","2.5","2.7","7924.0",2012
"9121","DeAndre Jordan","-0.9","3.5","2.6","6650.0",2012
"9122","Gerald Wallace","-0.8","3.4","2.6","7892.0",2012
"9123","Deron Williams","5.5","-3.0","2.5","7393.0",2012
"9124","Zach Randolph","2.3","0.2","2.5","2776.0",2012
"9125","Tony Allen","-0.8","3.4","2.5","5780.0",2012
"9126","Ekpe Udoh","-1.0","3.5","2.5","4929.0",2012
"9127","Chris Bosh","0.2","2.3","2.5","7661.0",2012
"9128","DeMarcus Cousins","0.8","1.6","2.5","7761.0",2012
"9129","Paul George","-0.1","2.4","2.3","7481.0",2012
"9130","Ersan Ilyasova","2.0","0.3","2.3","6510.0",2012
"9131","Elton Brand","-0.9","3.1","2.2","6407.0",2012
"9132","Al Jefferson","1.6","0.6","2.2","7862.0",2012
"9133","Matt Bonner","2.0","0.1","2.2","5077.0",2012
"9134","Paul Pierce","1.2","1.0","2.2","7902.0",2012
"9135","Jeremy Lin","2.0","0.2","2.2","3717.0",2012
"9136","Danny Green","0.9","1.3","2.1","5909.0",2012
"9137","Louis Williams","3.6","-1.5","2.1","6308.0",2012
"9138","Kris Humphries","0.6","1.6","2.1","8016.0",2012
"9139","Marcin Gortat","-0.3","2.4","2.1","8236.0",2012
"9140","Ty Lawson","3.2","-1.2","2.1","8390.0",2012
"9141","Kobe Bryant","3.3","-1.2","2.0","8546.0",2012
"9142","Jason Thompson","1.2","0.9","2.0","6522.0",2012
"9143","Greg Monroe","1.5","0.5","2.0","7764.0",2012
"9144","Rodney Stuckey","3.2","-1.2","2.0","6083.0",2012
"9145","Devin Harris","2.7","-0.8","1.9","6644.0",2012
"9146","David West","0.6","1.2","1.8","7303.0",2012
"9147","Samuel Dalembert","-1.5","3.3","1.8","5506.0",2012
"9148","Al Horford","1.1","0.7","1.8","1288.0",2012
"9149","Brendan Haywood","-1.5","3.1","1.7","4344.0",2012
"9150","Thaddeus Young","1.7","-0.1","1.6","6546.0",2012
"9151","Tiago Splitter","1.1","0.5","1.6","4324.0",2012
"9152","Chauncey Billups","2.6","-1.0","1.6","2284.0",2012
"9153","Carmelo Anthony","2.5","-0.9","1.5","7296.0",2012
"9154","Landry Fields","-0.4","1.9","1.5","7445.0",2012
"9155","Vince Carter","0.2","1.2","1.4","5868.0",2012
"9156","Derrick Favors","-0.8","2.2","1.4","5248.0",2012
"9157","John Wall","1.2","0.1","1.4","9279.0",2012
"9158","JaVale McGee","-0.6","2.0","1.3","5991.0",2012
"9159","Nick Collison","0.3","1.0","1.3","4972.0",2012
"9160","Channing Frye","0.3","1.0","1.3","6440.0",2012
"9161","George Hill","1.9","-0.6","1.2","4766.0",2012
"9162","Ben Wallace","-3.9","5.1","1.2","3543.0",2012
"9163","Ricky Rubio","-0.1","1.3","1.2","5528.0",2012
"9164","Joe Johnson","2.9","-1.7","1.2","7876.0",2012
"9165","Mike Dunleavy","1.3","-0.2","1.1","5654.0",2012
"9166","Tracy McGrady","-0.6","1.6","1.0","3108.0",2012
"9167","Luc Mbah a Moute","-0.9","2.0","1.0","3958.0",2012
"9168","Ronnie Brewer","-1.4","2.4","1.0","6130.0",2012
"9169","Jeff Foster","-0.2","1.2","1.0","535.0",2012
"9170","Andre Miller","2.6","-1.7","0.9","7012.0",2012
"9171","Beno Udrih","1.3","-0.4","0.9","4175.0",2012
"9172","Eric Gordon","2.1","-1.2","0.9","1174.0",2012
"9173","Dorell Wright","0.3","0.6","0.9","6455.0",2012
"9174","Jose Calderon","3.0","-2.1","0.9","6645.0",2012
"9175","Emeka Okafor","-1.4","2.3","0.9","2882.0",2012
"9176","Trevor Booker","0.2","0.6","0.9","4830.0",2012
"9177","Brandan Wright","-0.1","0.9","0.8","3042.0",2012
"9178","Jared Dudley","0.9","-0.1","0.8","7871.0",2012
"9179","Vladimir Radmanovic","-0.5","1.2","0.8","2855.0",2012
"9180","Goran Dragic","2.1","-1.3","0.7","6667.0",2012
"9181","Kosta Koufos","-0.4","1.1","0.7","3075.0",2012
"9182","J.R. Smith","1.6","-0.9","0.7","3685.0",2012
"9183","Matt Barnes","0.2","0.5","0.7","5510.0",2012
"9184","Jeff Teague","1.2","-0.5","0.7","8105.0",2012
"9185","Kenneth Faried","1.2","-0.6","0.7","4057.0",2012
"9186","Gustavo Ayon","-0.3","0.9","0.6","3999.0",2012
"9187","David Lee","1.3","-0.7","0.6","8216.0",2012
"9188","Antawn Jamison","1.7","-1.1","0.6","8269.0",2012
"9189","Ian Mahinmi","-1.6","2.2","0.6","4303.0",2012
"9190","Raymond Felton","1.6","-1.0","0.5","7219.0",2012
"9191","Shane Battier","-0.2","0.7","0.5","5628.0",2012
"9192","Brandon Jennings","1.8","-1.4","0.4","9227.0",2012
"9193","Zaza Pachulia","-1.3","1.7","0.4","6007.0",2012
"9194","Robin Lopez","-0.7","1.1","0.4","3375.0",2012
"9195","Ramon Sessions","2.4","-2.0","0.3","6515.0",2012
"9196","Anthony Randolph","-0.9","1.2","0.3","2051.0",2012
"9197","Larry Sanders","-3.3","3.6","0.3","2479.0",2012
"9198","Josh Harrellson","-1.1","1.4","0.2","2135.0",2012
"9199","Eric Bledsoe","-0.4","0.6","0.2","1705.0",2012
"9200","Marvin Williams","0.3","-0.1","0.2","5554.0",2012
"9201","Chris Kaman","-2.1","2.3","0.2","5099.0",2012
"9202","Wesley Matthews","0.6","-0.4","0.2","8460.0",2012
"9203","Rudy Gay","0.1","0.0","0.2","9185.0",2012
"9204","Jrue Holiday","0.2","-0.1","0.1","8180.0",2012
"9205","Sundiata Gaines","0.9","-0.8","0.1","2965.0",2012
"9206","Jared Jeffries","-2.0","2.1","0.1","2814.0",2012
"9207","Metta World Peace","-1.5","1.5","0.1","6491.0",2012
"9208","Spencer Hawes","-0.6","0.6","0.0","3512.0",2012
"9209","Nikola Pekovic","1.0","-1.0","0.0","4906.0",2012
"9210","Kevin Martin","2.3","-2.3","0.0","4914.0",2012
"9211","Boris Diaw","-1.2","1.2","-0.0","5508.0",2012
"9212","Nate Robinson","2.5","-2.5","-0.0","4574.0",2012
"9213","Kyle Korver","1.4","-1.4","-0.0","5407.0",2012
"9214","Isaiah Thomas","2.1","-2.1","-0.1","6603.0",2012
